joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7
-0.084377545387395891,-0.312181548407472753,0.090308245158262801,-1.694596300589070514,0.371443477877588746,1.078879944245092259,0.467048652311518153
-0.122409811269789712,-0.047035747621093443,-0.121305061023469829,-1.706058450540417493,0.173889875051250420,1.179266105856634717,0.841618438357714327
0.033312327459293148,-0.541235144108487498,-0.217301890675329068,-1.999970611619732219,0.395818941862660700,1.207680411918328867,1.142355656926062668
0.043231469880661760,-0.282782754459605101,-0.266895597296363418,-1.845641143175832610,0.110642074350681685,1.367799806888243763,0.799875440931162141
-0.042133134107475587,-0.280912318495848523,-0.253604356120447849,-1.738962334903584095,0.460896277595946757,1.558236200872792132,0.740064765981209960
-0.029237287794397927,-0.261205977866804995,-0.105352124933559138,-1.984875665573677894,0.331361874390637690,1.145254960799281463,0.903070675308397242
-0.016580591627563680,0.174180525203728787,-0.022316595244059240,-1.606470743156345860,0.343468148483491997,1.102691603572730106,0.671505971764909670
-0.129071079165176433,-0.277171548561903291,-0.301580709295494742,-1.963688339563784524,0.344070033701015798,1.262141681575455809,0.690673303558510976
-0.017916235278054471,-0.106976173984150880,-0.188968078092653979,-1.908258024708860967,0.157436208425106999,1.357079439435607382,0.577261620471342218
-0.003959669363327582,-0.412781350833268390,-0.186598776453756610,-1.867490371811034500,0.264526988082858794,1.357161979383743278,0.733962149978462097
-0.279488131257564831,-0.412633231357173891,-0.301081550821077792,-1.870622537734292878,0.459637044731338484,1.107105548064582390,0.926654767073764485
0.091051621633400873,-0.171827039338892706,-0.118286021090449514,-1.823817453822292878,0.356611660121179452,1.714882107201362471,0.790829417234651610
-0.038307056711688235,-0.266165176629106937,-0.071409520993911874,-1.950048468141910574,0.254013257935209458,1.256983456973672419,0.910215591903737353
-0.296286364287358106,-0.193618734413434163,-0.370884080162876550,-1.861617021141944939,0.181101858578794683,1.259341592008075272,1.032532990064239042
-0.403507678210669130,-0.507566050633281973,-0.295231265562323708,-1.939935737679365113,0.053556264240828322,1.378922265445960749,0.733094172144469147
-0.170828254150890618,-0.401057053168837885,-0.148284860986989453,-1.852990251723320547,0.200907234513643340,1.211857539718638188,0.616079272492488395
0.061161542530501309,-0.204239114192420773,-0.337120776649625697,-1.835057569448336645,-0.064044114404215202,1.232631481415650931,0.572415263763029758
-0.002199624903482099,-0.434228721457469435,-0.022535051152529822,-1.856010158452470638,0.290201570810400156,0.904420994675142920,0.601330870472296830
0.083802117196672465,-0.319471089884168391,-0.251253106559774231,-1.767878172548446036,0.078524842498650355,0.939621358664495809,0.867082252209854909
-0.192755615114093892,-0.458212407991893889,-0.003331734544850973,-1.652273334473685740,0.365731527264285761,1.421075197301219006,0.734863661041397109
-0.042406238714382760,-0.024995935967489447,-0.061799252828216994,-2.005472673592692434,0.097712769485716999,1.556275761714570161,1.006765924893826991
0.010050336525999785,-0.361195996925520235,0.018887770111028324,-1.898323590386743698,0.014202864328760167,1.273321435654467759,0.861052015885049982
0.095965120743290305,-0.154605240969220070,-0.275624323171297814,-1.981152798287348693,0.193372597122980300,1.283795456648233246,0.925546135849463214
-0.124721206582815020,-0.204468005694045663,-0.291019515266040085,-1.714533086470185319,0.386383467741068853,1.240002657176568324,0.742237386702848334
0.334262418860024835,-0.074679547651378075,-0.186997854812793907,-1.829020383521833937,0.316234927306793312,1.274102495937545099,0.774901377348454656
0.009746003443659886,-0.487887827178428102,0.206641855744193220,-1.707410006668426128,0.200390760549209512,1.172230390958869384,0.755573739990453297
0.045501157364909256,-0.219454418356326814,-0.246121295976469145,-1.840019641240999260,0.375014978939144539,1.300271306191414844,0.798102656458732129
-0.125842590800465476,-0.192348468802059580,-0.107736800602634020,-1.637188674449732595,0.599136513850268781,1.478419623226506996,0.516121115029279487
0.038660338179052831,-0.228947977303710415,-0.219987920638354373,-2.163390566226703005,0.438391659728532779,1.282018025644500625,0.890365253095466103
-0.009900885093656258,-0.098960672070466660,-0.268851127708908955,-1.856024276825739339,0.534001351806430935,1.182083698032138086,0.595442948356736834
-0.223573545750189895,-0.551835822270105636,-0.315116427003943322,-1.818540123273432840,0.202053251177260751,1.335158590093754372,0.410805165826430507
-0.063290948730560209,-0.209176110024034689,0.129943466090272158,-1.805762806389085817,0.415041638447927241,1.426328667246636206,0.674519980936756691
0.087321998152952426,-0.337798875396817133,-0.165760854693301818,-1.711129735728138979,0.493612178734991303,1.276187137080001976,0.588410531820418581
-0.029490353272754156,-0.268915224598625491,-0.116452502199477184,-1.784683724116797210,0.505445257006104098,1.389315801343962598,0.717811314313181681
0.063631947253780241,-0.464474339324591978,-0.188031990072456273,-1.533144545178592111,0.356356641713699629,1.290337268092105916,0.764643424365566982
0.099365379046690946,-0.175470739125112296,-0.101949918826846370,-1.799931484209813526,0.248819343533263876,1.277053744341944297,0.736255246452888756
-0.011353949331044347,-0.456440445423301422,0.028288690328424709,-1.921615849460121872,0.167404498784391870,1.523973000082698315,0.829250631778639780
0.283101683826831207,-0.071608471975041971,-0.192569681491973677,-1.733476539691242824,0.495661177968905520,1.210025890961487827,0.652937475143674395
0.151022029385879386,0.114891163426259435,0.034015704548553849,-1.741626165955204364,0.676901648799666855,1.251252931258044709,0.660804802568607963
-0.210751130716548524,-0.321387850678086617,0.202606093283610622,-1.497800571300962336,0.147849966228631086,1.267468469933040298,0.930329588699880361
-0.188798968116949795,-0.402628695619686172,-0.218835442117137791,-1.769560851683008584,0.502400617706845964,1.342308281104180878,0.539557339367191413
-0.148603043457745804,-0.328606024732593871,-0.240299887542950702,-1.951892233651640884,0.312270233587402857,1.190720071009434555,0.832502898612063835
-0.172087532416353994,-0.476192084651523850,0.072482231243444689,-1.955548958615634048,0.357629583207046298,1.407552366726042781,0.661378679712794071
0.047114266878568713,-0.232050748158302872,-0.114228760220182995,-1.935923635546324517,0.452085448298474413,1.427477664571179083,0.543823483977175060
-0.009945719285751414,-0.126662406954258427,-0.200351430890125137,-1.589396935593104798,0.452653397534502733,1.145850330886362567,0.628301728863310482
0.025271493194887244,-0.149001491950780329,-0.264778872128586362,-1.983589466678027602,0.260346771251471765,1.081151055351114110,0.503771028482555949
-0.414498564717771412,-0.109820736304888061,-0.301846413501126509,-1.783997973663478120,0.187131801232718220,1.582499604138958293,0.674605148742314142
-0.349071105089072520,-0.074839959103932568,-0.338322637938178294,-1.750181259468589712,0.183814491795612933,1.168787352472932417,0.753850380819990562
-0.085312549915076474,-0.138807792321991474,-0.024241471130793418,-1.894172341040017749,0.223826430874750987,1.452515322256310082,0.744353561208997316
0.071822276973955407,-0.312956511789607539,-0.134463905201834738,-1.806443377809886064,0.029367158216506761,1.519811258291585254,0.695302095495001771
-0.184336138396750643,-0.223199774989578131,-0.110097233903271779,-1.853784771883770333,0.242238723417696589,1.345546561859424672,0.810140358690220608
-0.111308371258415278,-0.111866873552198431,-0.159171313300928069,-1.863280140970711374,0.312736071378251157,1.222487128912272070,0.554229469162524579
0.113910480533209707,-0.047931032803262552,-0.236333353166123084,-1.771282475337534246,0.259691127141817690,1.181480341192170824,0.732469305293009909
0.007133225657583467,-0.360084619072976952,-0.092321349841088585,-1.661303831117111995,0.109654289979271929,1.376840902938390565,0.517288084903149259
0.110900331132515365,-0.421425628377287198,-0.366317316994326125,-1.494826136549586959,0.298200782494292660,1.463873925075959370,0.767808214981358539
-0.075839431928039755,-0.161650057369068678,-0.346992742170087687,-1.671558985040106027,0.220587568797928180,1.278785616415131443,0.783639155283348599
-0.206393430628510482,-0.241137050401137087,-0.364263803576943823,-1.810672495815220495,0.300200431779142962,1.376541750491264260,0.953893065007701324
0.190153822979926168,-0.221036721006854009,-0.107964824138638199,-1.764605791179164163,0.429653570828062048,1.440115172477072214,0.764087058997952151
0.053587813955006940,-0.249443149043078627,-0.285834004721746471,-1.847348224514529624,0.097986145504377814,1.220392232496504858,0.280028032931076643
-0.186253450708735835,-0.204186759798549444,-0.253053317015384138,-1.655748038243164411,0.372841255279099448,1.593939585917100832,0.728705550125140489
0.093174647522952098,-0.304190079199305297,0.081239303492048776,-1.847116413845226068,0.263333537816217156,1.369108901291971048,0.510962026745753084
-0.245230489291380943,-0.199005343729800388,-0.064876225072359683,-1.672709376696995376,0.275977754080776239,1.090076266184416776,0.620871104591220413
0.083420099918114499,-0.196482231902447096,-0.446169725970703368,-1.797099575277747219,0.210690324557629427,1.523315769248276164,0.932332750542475663
0.013240518837614609,-0.285493883502936474,0.148465890284785434,-1.658092074011653816,0.206695241809509378,1.282330815327830553,0.523678735671201934
-0.061898100119367708,-0.211684177870895857,-0.039888345128986327,-1.943026639905606645,0.339151815751149444,1.162736445714717348,0.863056896033749466
0.071186651295584380,-0.330820301292775010,-0.133153909623133559,-1.810405880152644809,0.369274982357548465,1.127449769777817856,0.638199282772359600
-0.016337156549609884,-0.086298870811510081,-0.287441768823270549,-1.903166696703766370,0.345826993017832152,1.602421034485906226,0.865507581330900555
-0.187362120029927415,-0.090582812383708244,-0.218593256326964663,-1.792029572840937002,-0.005653174474381184,1.208404500406903725,0.691705760372382406
-0.036432308804914812,-0.377566742110868825,-0.216666753350279018,-1.600503433891140581,0.339025633049232222,1.417795464983968134,0.633902109702057626
-0.088978277743265055,-0.145750843989944312,-0.366800591745971794,-1.571382718501021625,0.132870082070485757,1.481838819068458601,0.735495278816414966
-0.190214376117224110,-0.431891211484802251,-0.464772180607351759,-1.896101694718153041,0.361273491374834999,1.204410230083803990,0.531106756737596220
-0.078753222348203672,-0.183868752483078740,-0.031295238607085774,-1.766975291385232794,0.378405612284027193,1.387479156004702396,0.527735955925175082
0.027480882504542448,-0.165431585967513395,-0.039522897755457240,-1.626903653894163027,0.340775640398441881,1.293491242499934968,0.903144470141450495
0.160562248553173997,-0.316236062028826759,-0.240913483402843770,-1.538850486611516688,0.186140500898408862,1.181905660220007759,0.633890288711785876
0.217446005646627666,-0.073405745781167514,0.022670497960017466,-1.362891669354898916,0.423508548079657987,1.338810198976119192,0.663402535133587157
-0.133772950283211622,-0.004070309825641633,0.157966102928049440,-1.848292196059734049,0.436067945852061878,1.396123119554071534,0.952385305405517690
0.035920806156267859,-0.153600903136697331,-0.415977383476043239,-1.778123414227373855,0.215964862422243276,1.200664657427946480,0.735522206424933933
-0.146411963204709117,-0.093428448266370007,-0.200137254986199692,-1.432973613686723713,0.287617992267954259,1.257511141635493157,0.787716271221196807
-0.145305123413950688,-0.250308696964250510,-0.254728078230248622,-1.864090240325301906,0.210714067458821153,1.224755953954434373,0.716913898347202538
-0.143085647759289780,-0.185478934831913078,-0.059990880344357136,-1.995693189828371183,0.606275371021688825,1.330584194565858525,0.468482388826337415
0.116765345522450048,-0.231176974533468832,-0.296543579197919183,-1.910612562081239973,0.327707656990052387,1.431921821005339490,0.374502998314866498
0.133520434861117254,-0.309542871438232448,-0.131396903203202770,-1.655988984364899830,0.168964349903271749,1.171863681334626373,0.750247962198596241
-0.073060379095315736,-0.152628176332664428,0.149416869249176881,-1.647608796814095555,0.288127494183339605,1.208344952556042351,0.606119244418941494
-0.215543908567296050,-0.205968409869269370,-0.238828930441800813,-2.230360207076325540,0.425299103033828618,1.171240062152164585,0.578304214626141899
-0.111765016772905776,-0.450746285101917943,-0.288074479323277510,-1.808779679810092134,0.056927239319024048,1.409115898950785706,0.745587600328536548
0.078583507502244465,-0.157160597038905281,-0.251247148233504247,-1.914786745893507280,0.236716905030722846,1.435990476759181789,0.504945607697872445
-0.148557792495772112,-0.405200855686933370,-0.145524145889688206,-1.740726658035901764,0.256194531623630539,1.116389792888532906,0.509458748184357324
-0.304674091594319296,-0.060014157025971376,-0.371674264405886856,-1.883287988847264005,0.420078336969323951,1.264229039324617165,0.783117831339493642
-0.039775867816803277,-0.355427573117722384,-0.285893339480899400,-1.823762006765746069,0.249209446473830143,1.166376401398333540,0.687927032273247474
-0.044810614095037442,-0.340122535000221382,-0.193160793107424206,-1.742987863819706273,-0.020350689421301138,1.092009084038121136,0.612177114837159531
0.015119009659300076,0.068570997256162669,-0.250159142286831004,-1.865535832346318923,0.660725739844116200,1.543076799766862406,0.745660137390283362
-0.080106717008750078,-0.234635155171500048,-0.293159252350004285,-1.583649848402699734,0.479710898926457630,1.375395245930899790,0.675572636747428068
-0.015144420887244939,-0.521494483417607180,-0.664603803005265226,-1.878996041856342281,0.219000723247447127,1.116517548737483434,0.710315691538095373
0.031529207845748572,0.119419143134905648,-0.157840330862710237,-1.643850667333818460,0.443214476192171691,1.048376666632172327,0.707708460591706223
-0.220533752289866630,-0.494354925517769217,-0.102436903821878728,-1.555207088325269549,0.272722006703033037,1.429501590056573068,0.657252047278509277
0.300278896461540656,-0.171485229670066242,-0.202268477849417955,-1.583879616805268897,0.194971847576274004,1.304859865669331098,0.775086796940146039
-0.081779256758219801,0.050032958858743176,-0.194454940811429416,-1.824888816719055562,0.168491608162596007,1.181891352653054561,0.878786789242618438
0.002314696522607448,-0.319213082163828710,-0.126630120740358620,-2.180627134215427532,0.166205329196698448,1.263900905391041052,0.836789159156936968
-0.065492661944571942,-0.310633892587174165,-0.124468897070522874,-1.617175299542934930,0.243770796889687308,1.437124333944672427,0.650294828647692835
-0.058225561508018775,-0.237776069414242397,0.138818947340544924,-1.635988578771124580,0.164091217053552035,1.290388426413042744,0.656063133939058352
-0.236634982566954283,-0.345434358138618891,0.024632504121146037,-1.810581801144894643,0.357093149429146217,1.487644253548578988,0.570883390472640251
0.124882459945688640,-0.346833559671304026,-0.025006547722162653,-1.875172465065465310,0.231001335412733155,1.109092424956720890,0.882739854838574534
-0.270625329792119895,-0.183528692249470854,-0.102286683948575069,-1.593169595996353882,0.386454082606307869,1.510786122052197644,0.793107891983587554
-0.044866913000140861,-0.337996574803774819,-0.154019901972098555,-1.627913393551206678,0.257083469759000816,1.240525972237582542,0.701165680831313476
-0.104344924454094601,-0.186682844286576360,0.011724121765397610,-1.726296428655197834,0.307649238921801738,1.143825012639657857,1.070695156307131413
0.139324349553122895,-0.325391711574437248,-0.198387292991722974,-1.635348945563341427,0.151290628887665840,1.487345981109309712,0.846665327834850268
0.059061901955700449,-0.242019047023853073,-0.022887149856573807,-1.703943715239390588,0.263855784397677540,1.412532072670867223,0.785629126944064948
0.002292255880293616,-0.165052817393982171,-0.176065392348339872,-1.713408658738338142,0.420712781849382378,1.085369563600315335,0.844997021994647435
-0.003973346098517093,-0.289697560756687622,-0.203532668271032641,-1.813992302505413434,0.294208336281720551,1.057374323910713620,0.699203634883923675
-0.095104518830102444,-0.362581377994060206,-0.077455307234347001,-1.936340282943625812,0.153842465507348647,1.170490973324405104,0.612969999246757102
0.078680311795355284,-0.603860906238591566,-0.176633131547090316,-1.520480855316328483,0.525610735242733274,1.253172778682318578,0.781058056918827459
-0.134165836242787606,-0.237684123894163657,-0.226516944734400261,-1.998502372678098604,0.249751357572799815,1.282749409853004563,0.504949052488505634
0.112820100350180197,-0.317895106514153647,-0.094926202844238847,-1.785776154259553161,0.535557119538786930,1.466239576199270589,0.627434839860820603
0.007515709505025628,-0.320045447096835745,-0.049228168555471644,-1.609560778726742081,0.438473745104894341,1.210621545789553721,0.746726870904496964
-0.038861582585754943,-0.051909553462323454,-0.287490163537746535,-1.694460564740984942,0.183569973031192130,1.114887445670280641,0.515721905490202470
-0.092590527602707279,-0.238117648157453621,0.031202265871673546,-1.700701902217863992,0.433145728290355136,1.230116073620863393,0.760407534199078916
0.080985027475820287,-0.239882995581486402,-0.488445997824221601,-1.702387843239312470,0.485162493104793924,1.353666475810858527,0.675163953060461397
0.045678917630523362,-0.187099841338524864,-0.198932733607578488,-1.163736949616228644,0.386878944656843582,1.334004895786230049,0.773432297350222453
0.158669844559021334,-0.225972496812760798,-0.222944520811514224,-1.647907757608236379,0.373245186691219699,1.236899725249855697,0.651676817774340056
-0.194955033070640604,-0.125355543994609409,-0.108956747236717819,-1.957569664126816322,0.177550967121209824,1.185886848343800315,0.745777193369748459
-0.127259316240982939,-0.072761014080495845,-0.097416572468206092,-1.732424699621726516,0.344113184137160411,1.210583989272708827,0.768487985572005483
-0.070172448300634890,-0.481882538740357469,-0.074836295954182355,-1.487147562250147548,0.157151670583585118,1.167491230387100565,0.508353319360647093
-0.192502937198740010,-0.175408596164268571,-0.070578494871657307,-1.794663843232002787,0.228163018885630509,1.235996884156140840,0.578666902013076800
-0.053028688541908800,-0.000585051998184760,-0.262680408454284642,-1.706338703500912546,0.736792198010813193,1.079971244113394624,0.641143905580903950
0.096759590227064679,-0.133397846557375355,-0.065558823538165764,-1.517223738215326190,0.186740608608235825,1.266095344039718684,0.529163755712124928
-0.339633635090905328,-0.550766478678082594,-0.148969340203585598,-1.640941938236967657,0.066491564057353764,0.891530987566175770,0.490721098289926605
-0.341583857223816567,-0.255124850196514930,-0.378095768568686708,-1.648076978209987109,0.064637133251705697,1.163446435172262650,0.583134663246307805
-0.008444210470538456,-0.010249119749383306,-0.085417630857718738,-1.976152998073098077,0.013641822613868315,1.244580489185878935,0.614630815165583266
-0.130574759628984821,-0.176252164173764631,-0.494974891011522145,-1.647923031632721358,0.379441128228142466,1.407191774103639714,0.740422670862948662
-0.047690339862467582,-0.330263029160730470,-0.207596656856340794,-1.408595670433657521,0.272047679947012233,1.082390387383630692,0.629443991398563107
-0.195561719351670937,-0.184791526751219848,-0.145288545273271619,-1.375342675336109988,0.372737734784302888,1.321466381828811043,0.821521414217424861
-0.103850858535910529,-0.111177501388035629,-0.178127168904297251,-1.842803810073869508,0.340936237808390274,1.646395597918937082,0.638797530120850721
0.149782644073387122,-0.117605636599400182,-0.192743820686000600,-1.705490226469541071,-0.071920208018081577,1.213331408040830395,0.534265304073371805
-0.064031576010887784,-0.277677983519259097,0.241848892860627440,-1.679279535435883597,0.442104747457781999,1.412143583117412060,0.691992585602351773
-0.088847102982618165,-0.121379020154902303,-0.183565565537386510,-1.919528448476458315,0.187213867331259387,1.168903325373019886,0.470746041754499078
-0.138390247293374041,-0.431557248619319433,-0.228728177428798030,-1.926280309983143368,0.579440988077977837,1.453333864206213910,0.817838909760314925
-0.070565301027091784,0.099197603000041379,-0.102132911124889827,-1.627895443048151591,0.105701877263589511,1.197227210462648239,0.615478440980206543
-0.160962279962678423,-0.031991002635262639,-0.234665006023168976,-1.722941585854427249,0.327821457486953183,1.285276419207106446,0.874704936827308099
-0.377042810486077684,-0.241392598872222697,-0.205761656108464586,-1.761416188765858371,0.279508468722558190,1.297810587604252275,0.627475351303190321
-0.072232035632512445,-0.205724570324631040,-0.278925707076818075,-1.670801844760877675,0.180616243229137469,1.307642241634531244,0.939035830129684501
0.037610095746569844,-0.190589093600332771,0.022479642163100860,-1.698499409998321941,0.122236706436165327,1.461657396201884396,0.750686544562608415
0.096907509105910658,-0.244511083314179950,-0.521622369039366540,-1.765372679803981493,0.200856698428258540,1.392987372053276829,0.715370781947510137
-0.200876960114717590,-0.250499526896661551,-0.352696595396982726,-1.896240629997669069,0.478981433408715129,1.299683355071423518,0.397206952947978031
-0.139298488635233531,-0.126238892810457193,-0.161616614253596219,-1.687328534813477665,0.379102490791512481,1.239689109570373482,0.795381414994921432
0.036062288501029507,-0.241935555563362437,-0.216877727310641061,-1.580609684708266904,0.153209035467461646,1.383671083987204620,0.471390005547111302
-0.036191336499254961,-0.136338749094864958,-0.223327832559684525,-1.722823296114970315,0.249946804460416422,0.993801710437903996,0.736621949291025979
-0.047733040566343879,-0.157691324619966683,-0.127268147557506761,-1.812674033384533256,0.340627664271430319,1.203226317998087991,0.678786583553987910
-0.155021279387361932,-0.270856683228854589,0.152970494764014392,-1.826967020316170753,0.359214391528562327,1.148872100191952184,0.587946344757305894
0.084296930169562911,-0.428600439701882996,-0.160825490794971659,-2.079673866289669881,0.265648084142620866,1.049043972006348024,0.472045576694504310
0.137246593552126178,-0.451317618845990864,-0.041146578836769573,-1.813456022392011091,0.388829590493563637,1.291528236480485869,0.549992813170106176
-0.044402082450450964,-0.163565158668824540,-0.370991547019023815,-1.747316223207886265,0.359454592491922242,1.395940584132196571,0.649761683944724555
-0.005324595955352653,-0.239128845389157213,-0.229881465937833096,-1.563051938408701158,0.280878864671673278,1.226722810722005619,0.845677722398350928
-0.006746792804016744,0.045326476552934203,-0.306878838605951998,-1.471785307831320555,0.222160657753768365,1.432132097684675864,0.473888398912647946
0.037928381747955695,-0.003085322079053154,-0.161990483735633600,-1.798235059626106080,0.296254679850529834,1.354774301299616734,0.576391075939309050
0.013922867074371334,-0.517477816591619177,-0.222769495441236531,-1.840259080353747967,0.132370088569171040,1.262003100788950949,0.695213885549239685
-0.030213085276507123,0.036341098063635335,-0.054569188219994347,-1.644666558293652825,0.149206644376679992,1.215140790170842200,0.864097674636527091
-0.340798033884260887,0.008215943420265104,-0.168190847705841168,-1.579316535614477379,0.241584972293359346,1.320319140477433262,0.501958422102568913
0.101964298081631322,-0.195633700440573433,-0.072826147422360862,-1.692365388720915131,0.334562916652923426,1.502161606719455422,0.413091850996092969
-0.097922304167431973,0.010527266230827531,-0.285000724631750135,-1.543677638154227205,0.281132510781662959,1.269862469862515608,0.971243144325829144
0.049810148679376338,-0.194546016830883572,0.175912995800345501,-1.631921449935600510,0.310748073523774482,1.223938981440252594,0.334286616442317941
0.101275115533466006,-0.283202960460260722,0.108085802036510276,-1.647644751250174844,0.484174352182405121,1.217692723287346457,0.708373693478376198
-0.027922627689326462,0.138568526703599343,-0.154485986678925741,-1.967890510985207619,0.236038020909940194,1.372404897493762821,0.512479501348500843
-0.018314504099562381,0.014757986390521088,0.106073158823246250,-1.940965403987004123,0.427029587953693168,1.039367769280963305,0.757603748511999742
-0.147266741064597945,0.020497210524165810,-0.280531956118636905,-1.568186353272043698,0.418315922392687278,1.371833596724419069,0.545123026445576087
0.109469201511555161,-0.029600711952310205,-0.343007700917225766,-2.016733226704931159,0.139596244852340151,1.168094847985581275,0.725109469681971985
0.069327861203103913,-0.158008660047680355,-0.076884207424335757,-1.845384399471440728,0.369312199274337560,1.535441116060346722,0.927323509657772105
-0.223538414936343605,-0.217044129794141200,-0.129153255126394223,-1.931549789080107438,0.214195600994305624,1.317316182071812669,0.672505654005761011
-0.077213345146641382,-0.359082479818774059,0.116556011652943409,-1.795611379897372517,0.310040523629611930,1.453623789381178311,0.856698142252600436
0.015736574547289266,-0.107258386597511135,-0.223642126178249523,-1.565474838872304986,0.168447339544267494,1.141553089405470844,0.510295379977171781
0.000713191189729942,0.104055155970073671,-0.176858905122031729,-1.598103140926937060,0.126906236444343984,1.259001606728303413,0.444997717490136391
0.187509179621102196,0.053948297669900169,0.083387363604497500,-1.837736370253978402,0.367555678288883692,1.323768468228467610,0.593741498368612897
0.077135495787612751,0.196418637370637472,-0.333797459424993170,-1.869529167152602200,0.319016883267951468,1.321285810298404861,0.551720756291032233
-0.081682422149868456,-0.170098917618584533,-0.071916169765167057,-1.710269545607702169,0.298582808155602952,1.425040941820811646,0.533445821862038594
0.026802903887106849,-0.035467118526540192,-0.111694501503316446,-1.626608650434126169,0.107712936695798345,1.316337355986216373,0.599030024790889737
-0.281721199833907698,-0.259032349038219201,-0.159656060891903206,-1.794233675225553437,0.162127882662221334,1.438515322606483515,0.744246313376170421
-0.004960695166670345,-0.280300755033762283,-0.350012299199529586,-2.247399409083120858,0.225215946739800305,1.284404747667331037,0.662696006726630316
-0.100029132751218358,-0.140191251111422333,-0.286685899299008062,-1.368615387747586176,0.375045655913312737,1.256184841522947071,0.717536151758430329
-0.148702249446388601,-0.165474465924578790,-0.118118592566244324,-1.796155304739829983,0.451940384164528086,1.216919467620271700,0.411061959636708218
-0.138566607883432280,-0.157531238857657713,-0.318974536035237066,-1.973713022342961976,0.187455464170296515,1.277490345957229767,0.613274028222074996
-0.042903403142877411,-0.209687929599636724,-0.216941621501212878,-1.754802328303006087,0.328881737356516102,1.280437918314055068,0.605605971449041824
0.020852093215965831,-0.422132354459710868,-0.136312372142438520,-1.812349828172104438,0.165364095113308934,1.464733863261564517,0.721192056471799736
0.074932555959337219,-0.139854326581099253,-0.247118614866917663,-1.537842214963302645,0.361104569561395361,1.190059281487732434,0.561423234367054103
-0.241541578708656501,-0.159670565056789615,-0.292580790977612470,-1.992982131921252176,0.399013044481172807,1.325028154320879059,0.351031993546060184
-0.077780668108691733,-0.124506409436748469,-0.143470567243000391,-1.753961868901145804,0.431554593684470966,1.305834581691089680,0.363388624963982887
-0.322358159269872935,-0.268914762304908961,-0.210915910902339354,-1.618590845586526106,0.382658187864460597,1.224282042814148097,0.671630868083271215
-0.019428117924791058,-0.248250790842995395,0.012259312353160412,-1.558115322652870116,0.174418390437520859,1.336026180590736967,0.866233799785408931
-0.080096730014012824,-0.101170714297714182,-0.250517554016942923,-1.869196671340656479,-0.085093141849161558,1.130161455379704361,0.466856863019844803
-0.092963061911042699,-0.288466954432108347,-0.253527386039991920,-1.696171819568764505,0.191012809215958645,1.186263970892647013,0.753630364511477246
-0.197263045326512981,-0.280636064103938265,-0.275392944158096398,-1.667351720841757645,0.256135574202114413,1.002773174954560753,0.809054851594257274
-0.063744890619856193,-0.355735676825559621,-0.266698472417743304,-1.518219007459317815,0.107779946936833654,1.297040922665848139,0.658455341398029637
-0.069471418805761659,-0.109647546532134876,-0.105470100421836938,-1.588444584887198197,0.749849057252114704,1.097853675691796926,0.700425359903476430
-0.045147518653218546,0.152593612052323024,-0.242334245416307076,-1.834411612649511358,0.371012930065812985,1.356267846061097737,0.423111797341783280
